candidate,total_return,annualized_return,sharpe,sortino,max_drawdown,calmar,exposure,trade_count,execution_count,rebalance_count,win_rate,average_trade_return,median_trade_return,profit_factor,average_holding_days,turnover,capital_efficiency,equal_weight_baseline_return,topology,market,coverage,nominal_coverage,realized_coverage,reliability_threshold,useful_alpha_threshold,mean_seed_vote_fraction,mean_seed_rank_std,mean_neighbor_overlap,reliability_row_count,reliability_useful_trade_rate,reliability_brier,reliability_brier_skill,reliability_confidence_brier,reliability_log_loss,reliability_roc_auc,reliability_average_precision,reliability_expected_calibration_error,reliability_reliability_alpha_spearman,reliability_reliability_negative_error_spearman,reliability_top_quartile_realized_alpha,reliability_bottom_quartile_realized_alpha,reliability_top_bottom_alpha_spread,reliability_direction_accuracy,reliability_interval_coverage,reliability_mean_prediction_error,reliability_mean_predicted_error,reliability_mean_shift_score
regional_regional__coverage_075,-0.24401132323450303,-0.2415193206724474,-0.9541963677268211,-1.3498535382647707,-0.3396532250416663,-0.7110761884943666,0.9846711974448643,34,34,0,0.38235294117647056,-0.023543033261504993,-0.026608794484937692,0.5021593189524979,22.41176470588235,9.431358394839775,-0.24780995307640874,-0.037308999784256835,regional_regional,France,coverage_075,0.75,0.81640625,0.44357976653696496,0.004,0.6920189950980393,0.12330784885796972,0.07369915541968984,4352.0,0.45197610294117646,0.24981135556006648,-0.007625389477709854,0.2777002563631662,0.7013023711489245,0.5082291776577683,0.45676003200892246,0.08744076359821128,-0.010444291534504572,0.00035255283781145477,-0.006460957906793004,-0.00439953062237442,-0.0020614272844185844,0.40188419117647056,0.1171875,0.11762731789057523,0.09153179820334467,0.8334327679550232
regional_regional__coverage_075,-0.2246091067072581,-0.2238290698034463,-0.07971669161463839,-0.10901716988918099,-0.37210788526446326,-0.6015165995323298,0.9821001735382625,46,46,0,0.45652173913043476,-0.015038809976599678,-0.0069258237326085825,0.5774586495411455,16.434782608695652,14.64210679070725,-0.22870284799772245,-0.04404860734365357,regional_regional,UK,coverage_075,0.75,0.793790546802595,0.3855421686746988,0.005,0.6615693543404387,0.1359411476849083,0.057530930528488754,4316.0,0.4453197405004634,0.26166508817620454,-0.059184199539426885,0.2778606948484022,0.7226228181444667,0.5362792386794248,0.4682650798110828,0.11224439518613284,0.11562198853238828,0.2557635117130011,0.007644352479942057,-0.03674252909245989,0.04438688157240195,0.4221501390176089,0.13415199258572752,0.11765558349320922,0.09295951391856513,0.6996173554207004
regional_regional__coverage_050,0.12768952897521868,0.128229560380674,0.8426354904902121,1.1220319305412079,-0.08981679451139502,1.4276791003090807,0.784109752604247,37,37,0,0.5405405405405406,0.010590261001119811,0.019738882998628915,1.4578347907975568,16.243243243243242,13.395506457240556,0.16284650018843175,0.3180133915467731,regional_regional,US,coverage_050,0.5,0.45965608465608465,0.42592592592592593,0.002,0.2778512639623751,0.11909242270131154,0.02460023660115563,4536.0,0.48037918871252205,0.25441514099936324,-0.019227894024886227,0.2827255338393822,0.7505375401059003,0.5504282304397105,0.5338558603472907,0.08862260725945466,0.10032518544875255,0.023767084980653417,0.025059644538010774,-0.006119798023236395,0.03117944256124717,0.5701058201058201,0.1300705467372134,0.11761781049779466,0.10123586422888961,0.6839694436254176
regional_regional__coverage_050,0.019258344279081463,0.0198139987428243,0.20538407469357758,0.29634552752274823,-0.12164196154803963,0.1628878595072575,0.9380909949599813,57,57,0,0.6491228070175439,0.001576684478169195,0.005776261339473843,1.0641867709472361,12.403508771929825,19.90489728054647,0.02052929234216028,0.17042431711565031,regional_regional,India,coverage_050,0.5,0.5341011743450768,0.5164092664092663,0.004,0.34161397169527247,0.1309293957706939,0.03140444256546476,4428.0,0.46296296296296297,0.2531785515256917,-0.018301170008447665,0.28275518916172415,0.7969296916471011,0.5468432172967651,0.49171346441681185,0.05089839689178728,0.0823055139222437,0.03500585294429074,0.014186119884698258,0.002252268924924528,0.01193385095977373,0.5431345980126467,0.14385727190605238,0.09357067043123556,0.06845816115941736,0.710617278572012
regional_regional__coverage_050,0.4018718338896432,0.4236542862452919,1.60360735937694,3.207444393578452,-0.1450877680946766,2.919986238735422,0.9287582262117531,46,46,0,0.6086956521739131,0.02460413335158201,0.016759303828226768,2.1245612556616518,14.804347826086957,17.589797580828165,0.43269800745540643,0.17879546020138726,regional_regional,China,coverage_050,0.5,0.9031221303948577,0.43320610687022904,0.004,0.4705387205387206,0.16031107616302312,0.082336324635945,4356.0,0.4671717171717172,0.37551926125215823,-0.5085227899541593,0.2777143230853835,3.309868516275003,0.4567277512128869,0.44639545902825534,0.3183042103372454,-0.08179710775657552,0.10287108342810808,0.002391808798928144,0.05188909833000062,-0.04949728953107248,0.5264003673094583,0.1522038567493113,0.13477341474373478,0.07357235585212255,1.2301409177409641
regional_regional__coverage_050,-0.29457891065657604,-0.29654547636984774,-1.8124573141053617,-2.0454366945784175,-0.29582992748965287,-1.002418784624892,0.5604061265099654,43,43,0,0.4186046511627907,-0.023284178674131954,-0.008355645851491067,0.35541958029964,9.906976744186046,12.850826346856426,-0.5256525521787595,-0.14046837511912347,regional_regional,Brazil,coverage_050,0.5,0.6329349269588314,0.4560085836909871,0.003,0.2351482957060646,0.13180230740661883,0.04097805000510203,3765.0,0.4547144754316069,0.29381349796861306,-0.184776385609023,0.2652376623191753,1.1281655812508313,0.4681232103919043,0.4401037287485269,0.2287457634098969,-0.09790813958887175,-0.021522555210135994,-0.004555901603549312,0.022656705705894762,-0.027212607309444074,0.5054448871181939,0.1248339973439575,0.13466408962504034,0.09470855277962965,0.8481489029974915
regional_regional__coverage_050,-0.24401132323450303,-0.2415193206724474,-0.9541963677268211,-1.3498535382647707,-0.3396532250416663,-0.7110761884943666,0.9846711974448643,34,34,0,0.38235294117647056,-0.023543033261504993,-0.026608794484937692,0.5021593189524979,22.41176470588235,9.431358394839775,-0.24780995307640874,-0.037308999784256835,regional_regional,France,coverage_050,0.5,0.81640625,0.44357976653696496,0.004,0.6920189950980393,0.12330784885796972,0.07369915541968984,4352.0,0.45197610294117646,0.24981135556006648,-0.007625389477709854,0.2777002563631662,0.7013023711489245,0.5082291776577683,0.45676003200892246,0.08744076359821128,-0.010444291534504572,0.00035255283781145477,-0.006460957906793004,-0.00439953062237442,-0.0020614272844185844,0.40188419117647056,0.1171875,0.11762731789057523,0.09153179820334467,0.8334327679550232
regional_regional__coverage_050,-0.2018362358718303,-0.20112469667388877,-0.06333134212293096,-0.08807136506363232,-0.36342175809321897,-0.5534195248219,0.9747381091485184,46,46,0,0.5,-0.013567829851045241,-0.0005971642810443378,0.5369103392828768,16.32608695652174,14.88202533641947,-0.20706714344855578,-0.04404860734365357,regional_regional,UK,coverage_050,0.5,0.569740500463392,0.48175182481751827,0.005,0.6615693543404387,0.1359411476849083,0.057530930528488754,4316.0,0.4453197405004634,0.26166508817620454,-0.059184199539426885,0.2778606948484022,0.7226228181444667,0.5362792386794248,0.4682650798110828,0.11224439518613284,0.11562198853238828,0.2557635117130011,0.007644352479942057,-0.03674252909245989,0.04438688157240195,0.4221501390176089,0.13415199258572752,0.11765558349320922,0.09295951391856513,0.6996173554207004
regional_regional__coverage_025,0.2219972985397265,0.22297376075308906,1.5752725140815569,2.430336050275017,-0.07103379586122016,3.138981354575453,0.6329866259456006,28,28,0,0.6785714285714286,0.022157072335193383,0.020706895019072413,2.163518270693166,17.535714285714285,10.611798543020956,0.35071404266731715,0.3180133915467731,regional_regional,US,coverage_025,0.25,0.21604938271604937,0.5857142857142857,0.002,0.2778512639623751,0.11909242270131154,0.02460023660115563,4536.0,0.48037918871252205,0.25441514099936324,-0.019227894024886227,0.2827255338393822,0.7505375401059003,0.5504282304397105,0.5338558603472907,0.08862260725945466,0.10032518544875255,0.023767084980653417,0.025059644538010774,-0.006119798023236395,0.03117944256124717,0.5701058201058201,0.1300705467372134,0.11761781049779466,0.10123586422888961,0.6839694436254176
regional_regional__coverage_025,0.019258344279081463,0.0198139987428243,0.20538407469357758,0.29634552752274823,-0.12164196154803963,0.1628878595072575,0.9380909949599813,57,57,0,0.6491228070175439,0.001576684478169195,0.005776261339473843,1.0641867709472361,12.403508771929825,19.90489728054647,0.02052929234216028,0.17042431711565031,regional_regional,India,coverage_025,0.25,0.5341011743450768,0.5164092664092663,0.004,0.34161397169527247,0.1309293957706939,0.03140444256546476,4428.0,0.46296296296296297,0.2531785515256917,-0.018301170008447665,0.28275518916172415,0.7969296916471011,0.5468432172967651,0.49171346441681185,0.05089839689178728,0.0823055139222437,0.03500585294429074,0.014186119884698258,0.002252268924924528,0.01193385095977373,0.5431345980126467,0.14385727190605238,0.09357067043123556,0.06845816115941736,0.710617278572012
