market,seed,decision_date,candidate_ticker,precedent_cvar_05,forward_realized_mdd_63d,forward_severe_drawdown,forward_extreme_drawdown,baseline_score,pred_utility
Brazil,17,2024-09-30,KLBN11.SA,0.0481,-0.06334849472321935,0,0,10.9022,0.0383
Brazil,17,2024-09-30,LREN3.SA,0.0943,-0.2938527516815058,1,1,18.6563,0.2976
Brazil,17,2024-09-30,MGLU3.SA,0.3735,-0.41165419842928486,1,1,28.438,0.4784
Brazil,17,2024-09-30,PETR4.SA,0.067,-0.07766482769876648,0,0,16.6029,0.0837
Brazil,17,2024-09-30,RADL3.SA,0.1634,-0.2028045909993954,1,1,33.7404,0.2167
Brazil,17,2024-09-30,RAIL3.SA,0.1215,-0.15351296634417488,1,0,20.2315,0.1706
Brazil,17,2024-09-30,RENT3.SA,0.0166,-0.33296139431466,1,1,19.9364,0.2435
Brazil,17,2024-09-30,SUZB3.SA,0.0317,-0.07630093429025309,0,0,8.9753,0.0676
Brazil,17,2024-09-30,TOTS3.SA,0.0433,-0.2343166639620583,1,1,27.091,0.2524
Brazil,17,2024-09-30,VALE3.SA,0.2839,-0.16292353091217804,1,0,2.085,0.1056
Brazil,17,2024-09-30,WEGE3.SA,0.2859,-0.10272491484036228,0,0,-16.4182,-0.0712
Brazil,17,2024-11-11,B3SA3.SA,0.1376,-0.11251218636408067,0,0,15.2772,0.2357
Brazil,17,2024-11-11,EQTL3.SA,0.2226,-0.2101143357295251,1,1,-24.3815,-0.1517
Brazil,17,2024-11-11,FLRY3.SA,0.0149,-0.17820677748290914,1,0,12.0506,0.1833
Brazil,17,2024-11-11,ITUB4.SA,0.0013,-0.14185242039180124,0,0,11.6723,0.0682
Brazil,17,2024-11-11,KLBN11.SA,0.0908,-0.11228362773677081,0,0,0.8084,0.009
Brazil,17,2024-11-11,LREN3.SA,0.0141,-0.21377846877602735,1,1,12.1826,0.175
Brazil,17,2024-11-11,MGLU3.SA,0.4377,-0.45394742056764514,1,1,25.6293,0.6552
Brazil,17,2024-11-11,PETR4.SA,0.1471,-0.0560542578122043,0,0,-34.7226,-0.1707
Brazil,17,2024-11-11,RADL3.SA,0.003,-0.24797953132619388,1,1,14.0715,0.1604
Brazil,17,2024-11-11,RAIL3.SA,0.119,-0.19634266847876192,1,0,3.166,0.0627
Brazil,17,2024-11-11,RENT3.SA,0.008,-0.3590366387033749,1,1,16.015,0.1692
Brazil,17,2024-11-11,SUZB3.SA,0.041,-0.10186453449562127,0,0,4.4578,0.0085
Brazil,17,2024-11-11,TOTS3.SA,0.0145,-0.15850518787951107,1,0,13.4882,0.2313
Brazil,17,2024-11-11,VALE3.SA,0.0122,-0.1360980724309908,0,0,11.945,0.1746
Brazil,17,2024-11-11,WEGE3.SA,0.0638,-0.10272491484036228,0,0,4.9729,0.0775
Brazil,17,2024-12-02,B3SA3.SA,0.0204,-0.10267473440689168,0,0,23.8346,0.3748
Brazil,17,2024-12-02,EQTL3.SA,0.2504,-0.15025897896386675,1,0,-15.3956,-0.1538
Brazil,17,2024-12-02,FLRY3.SA,0.0548,-0.17890232802834993,1,0,14.492,0.2287
Brazil,17,2024-12-02,ITUB4.SA,0.0999,-0.10425865468155915,0,0,20.9761,0.1695
Brazil,17,2024-12-02,KLBN11.SA,0.2543,-0.17011394565225224,1,0,-14.3888,-0.0962
Brazil,17,2024-12-02,LREN3.SA,0.0328,-0.24470587312542003,1,1,10.0204,0.2549
Brazil,17,2024-12-02,MGLU3.SA,0.5,-0.3759399004962216,1,1,27.4888,0.8374
Brazil,17,2024-12-02,PETR4.SA,0.1738,-0.11012993118459913,0,0,-20.5575,-0.1586
Brazil,17,2024-12-02,RADL3.SA,0.0149,-0.31031755411148254,1,1,9.3837,0.1041
Brazil,17,2024-12-02,RAIL3.SA,0.039,-0.15911385932746647,1,0,7.0673,0.0704
Brazil,17,2024-12-02,RENT3.SA,0.0931,-0.24668818820784089,1,1,7.3125,0.2052
Brazil,17,2024-12-02,SUZB3.SA,0.1282,-0.14540021143122372,0,0,-2.9019,0.0194
Brazil,17,2024-12-02,TOTS3.SA,0.1957,-0.15850518787951107,1,0,12.913,0.2857
Brazil,17,2024-12-02,VALE3.SA,0.0384,-0.1360980724309908,0,0,12.0708,0.1385
Brazil,17,2024-12-02,WEGE3.SA,0.0638,-0.1862370798412133,1,0,8.0529,0.0657
Brazil,17,2024-12-06,B3SA3.SA,0.0304,-0.10267473440689168,0,0,25.3075,0.3928
Brazil,17,2024-12-06,EQTL3.SA,0.2718,-0.15025897896386675,1,0,-18.7596,-0.1912
Brazil,17,2024-12-06,FLRY3.SA,0.0558,-0.17890232802834993,1,0,16.6141,0.226
Brazil,17,2024-12-06,ITUB4.SA,0.0999,-0.10425865468155915,0,0,20.8818,0.1556
Brazil,17,2024-12-06,KLBN11.SA,0.2231,-0.18982192670768283,1,0,-15.3205,-0.1019
Brazil,17,2024-12-06,LREN3.SA,0.074,-0.24233226536807062,1,1,8.9083,0.2477
Brazil,17,2024-12-06,MGLU3.SA,0.2183,-0.3691639894792129,1,1,17.2559,0.3906
Brazil,17,2024-12-06,PETR4.SA,0.0958,-0.11428568243239834,0,0,-13.724,-0.1223
Brazil,17,2024-12-06,RADL3.SA,0.1022,-0.31031755411148254,1,1,5.115,0.064
Brazil,17,2024-12-06,RAIL3.SA,0.0864,-0.15911385932746647,1,0,4.9607,0.0431
Brazil,17,2024-12-06,RENT3.SA,0.0931,-0.21075537984090476,1,1,6.0955,0.1949
Brazil,17,2024-12-06,SUZB3.SA,0.1073,-0.1585693113605574,1,0,0.8693,0.0597
Brazil,17,2024-12-06,TOTS3.SA,0.1966,-0.15850518787951107,1,0,16.4497,0.292
Brazil,17,2024-12-06,VALE3.SA,0.003,-0.1360980724309908,0,0,9.0435,0.0758
Brazil,17,2024-12-06,WEGE3.SA,0.095,-0.19794097358996976,1,0,2.8225,0.0011
Brazil,17,2024-12-16,B3SA3.SA,0.1012,-0.10267473440689168,0,0,10.6361,0.2105
Brazil,17,2024-12-16,EQTL3.SA,0.2428,-0.12416549723920067,0,0,-15.5446,-0.2007
Brazil,17,2024-12-16,FLRY3.SA,0.0735,-0.13359372014343607,0,0,15.823,0.1766
Brazil,17,2024-12-16,ITUB4.SA,0.0467,-0.06407947580191609,0,0,15.8178,0.127
Brazil,17,2024-12-16,KLBN11.SA,0.2432,-0.18982192670768283,1,0,-20.731,-0.0929
Brazil,17,2024-12-16,LREN3.SA,0.0328,-0.23387664175036948,1,1,10.629,0.2577
Brazil,17,2024-12-16,MGLU3.SA,0.8783,-0.25128876301693914,1,1,37.0315,1.029
Brazil,17,2024-12-16,PETR4.SA,0.1132,-0.11428568243239834,0,0,-14.8989,-0.1416
Brazil,17,2024-12-16,RADL3.SA,0.0688,-0.27158441750333806,1,1,4.0898,0.0602
Brazil,17,2024-12-16,RAIL3.SA,0.0685,-0.14191574287306985,0,0,-1.0718,-0.0017
Brazil,17,2024-12-16,RENT3.SA,0.0789,-0.1805225718431328,1,0,5.4242,0.1415
Brazil,17,2024-12-16,SUZB3.SA,0.0039,-0.14186082243886533,0,0,10.6454,0.1049
Brazil,17,2024-12-16,TOTS3.SA,0.0118,-0.07288497263012839,0,0,9.7965,0.1991
Brazil,17,2024-12-16,VALE3.SA,0.0427,-0.08697199540778389,0,0,8.4438,0.0695
Brazil,17,2024-12-16,WEGE3.SA,0.1543,-0.18968199828562482,1,0,-12.3624,-0.0711
Brazil,17,2024-12-18,B3SA3.SA,0.0931,-0.10267473440689168,0,0,10.8153,0.2079
Brazil,17,2024-12-18,EQTL3.SA,0.2504,-0.09890108278193988,0,0,-12.185,-0.1444
Brazil,17,2024-12-18,FLRY3.SA,0.0051,-0.12401257773822993,0,0,16.873,0.2368
Brazil,17,2024-12-18,ITUB4.SA,0.0467,-0.052789016244328524,0,0,12.7199,0.1059
Brazil,17,2024-12-18,KLBN11.SA,0.2408,-0.18044375103082722,1,0,-16.8257,-0.0909
Brazil,17,2024-12-18,LREN3.SA,0.0328,-0.23387664175036948,1,1,9.7392,0.2489
Brazil,17,2024-12-18,MGLU3.SA,0.4303,-0.20410954107526458,1,1,32.2073,1.1031
Brazil,17,2024-12-18,PETR4.SA,0.1493,-0.11428568243239834,0,0,-17.5927,-0.1607
Brazil,17,2024-12-18,RADL3.SA,0.0688,-0.2360440111363452,1,1,2.4009,0.0551
Brazil,17,2024-12-18,RAIL3.SA,0.0656,-0.14191574287306985,0,0,-1.1469,-0.0118
Brazil,17,2024-12-18,RENT3.SA,0.1098,-0.1805225718431328,1,0,4.87,0.1498
Brazil,17,2024-12-18,SUZB3.SA,0.0338,-0.15343161455388776,1,0,9.705,0.0959
Brazil,17,2024-12-18,TOTS3.SA,0.0509,-0.07288497263012839,0,0,4.2792,0.1341
Brazil,17,2024-12-18,VALE3.SA,0.0039,-0.06871477254526848,0,0,11.5639,0.1315
Brazil,17,2024-12-18,WEGE3.SA,0.1543,-0.18968199828562482,1,0,-10.6419,-0.0564
Brazil,37,2024-01-02,B3SA3.SA,0.0288,-0.1727039123297851,1,0,11.9721,0.1043
Brazil,37,2024-01-02,EQTL3.SA,0.1003,-0.10773106085496931,0,0,0.5969,0.017
Brazil,37,2024-01-02,FLRY3.SA,0.0072,-0.16750714013263224,1,0,13.5055,0.1051
Brazil,37,2024-01-02,ITUB4.SA,0.19,-0.04065258943511463,0,0,-5.3986,0.0204
Brazil,37,2024-01-02,KLBN11.SA,0.1374,-0.07281570065757315,0,0,-6.6642,-0.053
Brazil,37,2024-01-02,LREN3.SA,0.0435,-0.1666667127991861,1,0,16.5014,0.1818
Brazil,37,2024-01-02,MGLU3.SA,0.0725,-0.2387386909936542,1,1,3.0964,0.0833
Brazil,37,2024-01-02,PETR4.SA,0.1651,-0.16899767508955477,1,0,22.7368,0.2106
Brazil,37,2024-01-02,RADL3.SA,0.1771,-0.1708474572521893,1,0,-14.3859,-0.1132
Brazil,37,2024-01-02,RAIL3.SA,0.0384,-0.09339971596386543,0,0,5.227,0.0289
Brazil,37,2024-01-02,RENT3.SA,0.2959,-0.19333336545661217,1,0,-16.4761,-0.1368
Brazil,37,2024-01-02,SUZB3.SA,0.0917,-0.08385937370479968,0,0,-0.9684,-0.0095
Brazil,37,2024-01-02,TOTS3.SA,0.0287,-0.15666676940840119,1,0,8.9252,0.1025
Brazil,37,2024-01-02,VALE3.SA,0.1641,-0.18970569603542498,1,0,-5.6538,0.0021
Brazil,37,2024-01-02,WEGE3.SA,0.1932,-0.12238819500762754,0,0,-23.4237,-0.1168
Brazil,37,2024-02-08,B3SA3.SA,0.0546,-0.177119504846162,1,0,33.6599,0.2733
Brazil,37,2024-02-08,EQTL3.SA,0.1349,-0.1387108382189417,0,0,-4.3131,-0.0084
Brazil,37,2024-02-08,FLRY3.SA,0.2332,-0.1374874998358161,0,0,-18.893,-0.1243
Brazil,37,2024-02-08,ITUB4.SA,0.0396,-0.09422670691724999,0,0,19.2197,0.1537
Brazil,37,2024-02-08,KLBN11.SA,0.0096,-0.08932825761544105,0,0,9.5615,0.0539
Brazil,37,2024-02-08,LREN3.SA,0.1015,-0.1361557595776618,0,0,14.7327,0.2348
Brazil,37,2024-02-08,MGLU3.SA,0.0378,-0.38738737893693,1,1,12.9965,0.3492
Brazil,37,2024-02-08,PETR4.SA,0.0691,-0.16899767508955477,1,0,5.954,0.0562
Brazil,37,2024-02-08,RADL3.SA,0.2315,-0.11809500352134594,0,0,-21.8251,-0.1801
Brazil,37,2024-02-08,RAIL3.SA,0.1494,-0.16313816720724017,1,0,-7.4352,-0.0551
Brazil,37,2024-02-08,RENT3.SA,0.0144,-0.16305145359286666,1,0,20.6637,0.197
Brazil,37,2024-02-08,SUZB3.SA,0.0672,-0.222750295448486,1,1,0.2181,-0.0106
Brazil,37,2024-02-08,TOTS3.SA,0.0201,-0.1674009202377521,1,0,3.2158,0.0505
Brazil,37,2024-02-08,VALE3.SA,0.0584,-0.08263342747661695,0,0,38.1419,0.3026
Brazil,37,2024-02-08,WEGE3.SA,0.0049,-0.05146465010469048,0,0,15.2069,0.1011
Brazil,37,2024-02-14,B3SA3.SA,0.0593,-0.1580418736549949,1,0,30.9013,0.2655
Brazil,37,2024-02-14,EQTL3.SA,0.1262,-0.1387108382189417,0,0,1.1973,0.0337
Brazil,37,2024-02-14,FLRY3.SA,0.2059,-0.1374874998358161,0,0,-20.1331,-0.1247
Brazil,37,2024-02-14,ITUB4.SA,0.0007,-0.09422670691724999,0,0,18.5848,0.1416
Brazil,37,2024-02-14,KLBN11.SA,0.0333,-0.08932825761544105,0,0,9.2758,0.042
Brazil,37,2024-02-14,LREN3.SA,0.1464,-0.1475973836102482,0,0,18.5641,0.2909
Brazil,37,2024-02-14,MGLU3.SA,0.0428,-0.38738737893693,1,1,12.0813,0.3129
Brazil,37,2024-02-14,PETR4.SA,0.086,-0.16899767508955477,1,0,2.5686,0.0099
Brazil,37,2024-02-14,RADL3.SA,0.2315,-0.11809500352134594,0,0,-22.4504,-0.1921
Brazil,37,2024-02-14,RAIL3.SA,0.0833,-0.1561322058580622,1,0,0.4631,0.0033
Brazil,37,2024-02-14,RENT3.SA,0.0143,-0.16305145359286666,1,0,24.5397,0.2171
Brazil,37,2024-02-14,SUZB3.SA,0.1418,-0.23562785726436764,1,1,-7.9851,-0.0429
Brazil,37,2024-02-14,TOTS3.SA,0.0231,-0.1674009202377521,1,0,5.8966,0.1035
Brazil,37,2024-02-14,VALE3.SA,0.2514,-0.08263342747661695,0,0,34.3247,0.2424
Brazil,37,2024-02-14,WEGE3.SA,0.0025,-0.05146465010469048,0,0,11.2959,0.0827
Brazil,37,2024-03-08,B3SA3.SA,0.0324,-0.1781247068617795,1,0,3.1694,0.0048
Brazil,37,2024-03-08,EQTL3.SA,0.0235,-0.13136030477653837,0,0,16.5786,0.1096
Brazil,37,2024-03-08,FLRY3.SA,0.3125,-0.08866601436684973,0,0,-35.6978,-0.1916
Brazil,37,2024-03-08,ITUB4.SA,0.0331,-0.10325350602346706,0,0,22.2578,0.1297
Brazil,37,2024-03-08,KLBN11.SA,0.121,-0.12797187146615052,0,0,-15.119,-0.1054
Brazil,37,2024-03-08,LREN3.SA,0.0282,-0.27002311305070315,1,1,6.7934,0.1087
Brazil,37,2024-03-08,MGLU3.SA,0.0181,-0.4514285694453699,1,1,13.3291,0.2977
Brazil,37,2024-03-08,PETR4.SA,0.119,-0.12143010043266478,0,0,-3.8932,-0.0476
Brazil,37,2024-03-08,RADL3.SA,0.13,-0.11809500352134594,0,0,-12.9669,-0.109
Brazil,37,2024-03-08,RAIL3.SA,0.2103,-0.1538353921513662,1,0,32.1665,0.2798
Brazil,37,2024-03-08,RENT3.SA,0.0433,-0.24331166208037125,1,1,15.8626,0.171
Brazil,37,2024-03-08,SUZB3.SA,0.1418,-0.28499164883301165,1,1,-11.4044,-0.0344
Brazil,37,2024-03-08,TOTS3.SA,0.0803,-0.1521947336240269,1,0,9.9616,0.1546
Brazil,37,2024-03-08,VALE3.SA,0.0327,-0.08779093851232556,0,0,20.2441,0.1798
Brazil,37,2024-03-08,WEGE3.SA,0.0148,-0.06298617538469498,0,0,6.201,0.066
Brazil,37,2024-04-15,B3SA3.SA,0.0682,-0.13624678937965395,0,0,9.5411,0.0846
Brazil,37,2024-04-15,EQTL3.SA,0.1098,-0.08889594565986059,0,0,-2.8444,-0.0121
Brazil,37,2024-04-15,FLRY3.SA,0.2168,-0.06363032168612504,0,0,-23.8288,-0.1017
Brazil,37,2024-04-15,ITUB4.SA,0.1205,-0.07123627979664482,0,0,23.9396,0.1729
Brazil,37,2024-04-15,KLBN11.SA,0.3128,-0.10388629690084661,0,0,-22.3833,-0.1446
Brazil,37,2024-04-15,LREN3.SA,0.2601,-0.27174311508785465,1,1,-5.8566,-0.0299
Brazil,37,2024-04-15,MGLU3.SA,0.0039,-0.3610778303861577,1,1,13.5654,0.4447
Brazil,37,2024-04-15,PETR4.SA,0.0242,-0.14403472362105807,0,0,9.8554,0.0361
Brazil,37,2024-04-15,RADL3.SA,0.2392,-0.11870509065739498,0,0,42.9141,0.3426
Brazil,37,2024-04-15,RAIL3.SA,0.0294,-0.10665760383567346,0,0,8.5082,0.0402
Brazil,37,2024-04-15,RENT3.SA,0.3342,-0.23099570832912308,1,1,-8.852,-0.0134
Brazil,37,2024-04-15,SUZB3.SA,0.2164,-0.23977179910921353,1,1,-15.8111,-0.0893
Brazil,37,2024-04-15,TOTS3.SA,0.1315,-0.06510861260529355,0,0,21.9596,0.2179
Brazil,37,2024-04-15,VALE3.SA,0.0455,-0.09126625805529398,0,0,1.3196,-0.0033
Brazil,37,2024-04-15,WEGE3.SA,0.0755,-0.06298617538469498,0,0,4.9584,0.0281
Brazil,37,2024-04-24,B3SA3.SA,0.1062,-0.13624678937965395,0,0,24.3278,0.1961
Brazil,37,2024-04-24,EQTL3.SA,0.0995,-0.08889594565986059,0,0,0.0018,-0.0002
Brazil,37,2024-04-24,FLRY3.SA,0.1519,-0.06363032168612504,0,0,-5.3518,-0.0235
Brazil,37,2024-04-24,ITUB4.SA,0.1004,-0.07123627979664482,0,0,24.5108,0.1945
Brazil,37,2024-04-24,KLBN11.SA,0.203,-0.0925755562576116,0,0,-20.4196,-0.0981
Brazil,37,2024-04-24,LREN3.SA,0.2493,-0.27174311508785465,1,1,-4.3422,-0.0043
Brazil,37,2024-04-24,MGLU3.SA,0.0278,-0.3610778303861577,1,1,20.8013,0.5136
Brazil,37,2024-04-24,PETR4.SA,0.0018,-0.14403472362105807,0,0,8.1539,0.0258
Brazil,37,2024-04-24,RADL3.SA,0.2584,-0.11870509065739498,0,0,41.1672,0.3461
Brazil,37,2024-04-24,RAIL3.SA,0.04,-0.08412548021975164,0,0,4.8561,0.0169
Brazil,37,2024-04-24,RENT3.SA,0.1357,-0.2255191199017933,1,1,1.7731,0.0951
Brazil,37,2024-04-24,SUZB3.SA,0.1832,-0.22985475892224816,1,1,-23.4526,-0.1381
Brazil,37,2024-04-24,TOTS3.SA,0.1077,-0.09906121292774395,0,0,15.9541,0.1897
Brazil,37,2024-04-24,VALE3.SA,0.0868,-0.09126625805529398,0,0,-0.0055,-0.0128
Brazil,37,2024-04-24,WEGE3.SA,0.0833,-0.06298617538469498,0,0,-2.3743,0.0024
Brazil,37,2024-05-13,B3SA3.SA,0.1053,-0.12953368433674217,0,0,14.8639,0.1717
Brazil,37,2024-05-13,EQTL3.SA,0.0558,-0.0871632708689476,0,0,6.7325,0.0785
Brazil,37,2024-05-13,FLRY3.SA,0.0143,-0.06111487765645596,0,0,8.0334,0.0573
Brazil,37,2024-05-13,ITUB4.SA,0.042,-0.07123627979664482,0,0,9.7012,0.0598
Brazil,37,2024-05-13,KLBN11.SA,0.0535,-0.0925755562576116,0,0,0.6798,-0.0029
Brazil,37,2024-05-13,LREN3.SA,0.2092,-0.19268882847000446,1,0,0.5337,0.0406
Brazil,37,2024-05-13,MGLU3.SA,0.0331,-0.337267099664216,1,1,16.046,0.5202
Brazil,37,2024-05-13,PETR4.SA,0.1373,-0.14300655255602368,0,0,-7.0576,-0.0346
Brazil,37,2024-05-13,RADL3.SA,0.2278,-0.11870509065739498,0,0,30.2429,0.2984
Brazil,37,2024-05-13,RAIL3.SA,0.1109,-0.08412548021975164,0,0,2.9236,0.0765
Brazil,37,2024-05-13,RENT3.SA,0.0033,-0.19494128990526416,1,0,22.8237,0.3179
Brazil,37,2024-05-13,SUZB3.SA,0.3265,-0.10164787367940131,0,0,-10.9467,-0.1352
Brazil,37,2024-05-13,TOTS3.SA,0.0035,-0.1265781878795893,0,0,21.2064,0.181
Brazil,37,2024-05-13,VALE3.SA,0.0709,-0.10959857039792831,0,0,3.1741,0.0069
Brazil,37,2024-05-13,WEGE3.SA,0.0003,-0.08208568331905719,0,0,11.4029,0.0732
Brazil,37,2024-06-05,B3SA3.SA,0.1194,-0.09025268320017421,0,0,-1.7976,-0.0231
Brazil,37,2024-06-05,EQTL3.SA,0.127,-0.0968113960686432,0,0,26.0385,0.1942
Brazil,37,2024-06-05,FLRY3.SA,0.0703,-0.03586207950030107,0,0,16.4739,0.1467
Brazil,37,2024-06-05,ITUB4.SA,0.0097,-0.04415227314031034,0,0,17.1917,0.081
Brazil,37,2024-06-05,KLBN11.SA,0.1211,-0.05208338621494568,0,0,17.8703,0.1529
Brazil,37,2024-06-05,LREN3.SA,0.0957,-0.08287529492109524,0,0,11.7604,0.2085
Brazil,37,2024-06-05,MGLU3.SA,0.1128,-0.2463363224594245,1,1,35.2197,1.0215
Brazil,37,2024-06-05,PETR4.SA,0.0108,-0.07728086563406322,0,0,9.4688,0.1253
Brazil,37,2024-06-05,RADL3.SA,0.289,-0.09610912020378692,0,0,43.9666,0.4267
Brazil,37,2024-06-05,RAIL3.SA,0.0033,-0.09937106315770194,0,0,31.9394,0.2314
Brazil,37,2024-06-05,RENT3.SA,0.1168,-0.20357588921633707,1,1,31.002,0.3369
Brazil,37,2024-06-05,SUZB3.SA,0.0691,-0.10164787367940131,0,0,1.6531,-0.0273
Brazil,37,2024-06-05,TOTS3.SA,0.1192,-0.1265781878795893,0,0,4.3565,0.0414
Brazil,37,2024-06-05,VALE3.SA,0.0234,-0.09557932339620234,0,0,24.4423,0.1475
Brazil,37,2024-06-05,WEGE3.SA,0.0088,-0.08208568331905719,0,0,30.1312,0.1431
Brazil,37,2024-06-10,B3SA3.SA,0.1242,-0.06516071579388205,0,0,1.6755,0.0124
Brazil,37,2024-06-10,EQTL3.SA,0.127,-0.0968113960686432,0,0,25.6011,0.1778
Brazil,37,2024-06-10,FLRY3.SA,0.0385,-0.035668738950488055,0,0,14.0792,0.1366
Brazil,37,2024-06-10,ITUB4.SA,0.0481,-0.04415227314031034,0,0,14.4721,0.0671
Brazil,37,2024-06-10,KLBN11.SA,0.0,-0.05208338621494568,0,0,24.25,0.1632
Brazil,37,2024-06-10,LREN3.SA,0.0416,-0.07683917341987223,0,0,15.3108,0.2223
Brazil,37,2024-06-10,MGLU3.SA,0.1128,-0.2463363224594245,1,1,34.3626,1.047
Brazil,37,2024-06-10,PETR4.SA,0.0359,-0.07728086563406322,0,0,11.7613,0.1472
Brazil,37,2024-06-10,RADL3.SA,0.1156,-0.09943467405747586,0,0,34.9324,0.338
Brazil,37,2024-06-10,RAIL3.SA,0.1996,-0.10146757531772455,0,0,29.7788,0.2863
Brazil,37,2024-06-10,RENT3.SA,0.0522,-0.20357588921633707,1,1,25.9617,0.2301
Brazil,37,2024-06-10,SUZB3.SA,0.0444,-0.10164787367940131,0,0,3.0242,-0.0227
Brazil,37,2024-06-10,TOTS3.SA,0.1695,-0.1265781878795893,0,0,-3.5143,-0.0054
Brazil,37,2024-06-10,VALE3.SA,0.0234,-0.09557932339620234,0,0,22.5555,0.1485
Brazil,37,2024-06-10,WEGE3.SA,0.0066,-0.08208568331905719,0,0,29.6124,0.137
Brazil,37,2024-07-25,B3SA3.SA,0.0263,-0.17897553297288626,1,0,14.3102,0.1404
Brazil,37,2024-07-25,EQTL3.SA,0.0071,-0.11160638125319311,0,0,9.7316,0.0879
Brazil,37,2024-07-25,FLRY3.SA,0.1418,-0.12142861371355662,0,0,-5.5668,-0.0244
Brazil,37,2024-07-25,ITUB4.SA,0.2287,-0.06864226129818851,0,0,-22.6837,-0.025
Brazil,37,2024-07-25,KLBN11.SA,0.0862,-0.09029349894038186,0,0,22.0152,0.1604
Brazil,37,2024-07-25,LREN3.SA,0.2209,-0.08522724492209488,0,0,-10.7059,-0.1319
Brazil,37,2024-07-25,MGLU3.SA,0.2156,-0.33836206703109994,1,1,27.336,0.6832
Brazil,37,2024-07-25,PETR4.SA,0.0373,-0.0906564600189167,0,0,3.946,0.0051
Brazil,37,2024-07-25,RADL3.SA,0.0463,-0.18514999663741383,1,0,6.1907,0.0339
Brazil,37,2024-07-25,RAIL3.SA,0.1102,-0.2075472253018683,1,1,4.1895,0.0606
Brazil,37,2024-07-25,RENT3.SA,0.0168,-0.20357588921633707,1,1,10.4422,0.0416
Brazil,37,2024-07-25,SUZB3.SA,0.0558,-0.08519303786504562,0,0,3.5676,0.0507
Brazil,37,2024-07-25,TOTS3.SA,0.028,-0.11424059054953606,0,0,15.4396,0.1305
Brazil,37,2024-07-25,VALE3.SA,0.1088,-0.0635451294633359,0,0,-0.0874,0.0132
Brazil,37,2024-07-25,WEGE3.SA,0.2307,-0.08208568331905719,0,0,-10.6655,-0.0213
Brazil,37,2024-09-02,B3SA3.SA,0.0057,-0.26699981830920794,1,1,10.2221,0.1009
Brazil,37,2024-09-02,EQTL3.SA,0.0385,-0.15582964191619553,1,0,1.8327,0.0495
Brazil,37,2024-09-02,FLRY3.SA,0.3009,-0.21547623616614642,1,1,-26.9036,-0.0755
Brazil,37,2024-09-02,ITUB4.SA,0.2695,-0.13524377966051593,0,0,-21.8888,-0.12
Brazil,37,2024-09-02,KLBN11.SA,0.014,-0.08409096275076144,0,0,13.0494,0.0605
Brazil,37,2024-09-02,LREN3.SA,0.049,-0.24419776514475267,1,1,4.564,0.0147
Brazil,37,2024-09-02,MGLU3.SA,0.0485,-0.2796747960597654,1,1,12.5074,0.3549
Brazil,37,2024-09-02,PETR4.SA,0.2336,-0.09256403990663642,0,0,-7.1456,-0.0609
Brazil,37,2024-09-02,RADL3.SA,0.0391,-0.13649135842520843,0,0,6.8881,0.0992
Brazil,37,2024-09-02,RAIL3.SA,0.0189,-0.13446534917909037,0,0,9.2875,0.1043
Brazil,37,2024-09-02,RENT3.SA,0.0862,-0.19445666886767354,1,0,5.7106,0.1649
Brazil,37,2024-09-02,SUZB3.SA,0.1053,-0.06735283825244276,0,0,4.4914,0.0395
Brazil,37,2024-09-02,TOTS3.SA,0.0594,-0.21934920814226666,1,1,11.8179,0.1371
Brazil,37,2024-09-02,VALE3.SA,0.2465,-0.11533068116403355,0,0,-14.1125,-0.0876
Brazil,37,2024-09-02,WEGE3.SA,0.1374,-0.0888267480301419,0,0,-6.6448,-0.0281
Brazil,37,2024-09-05,B3SA3.SA,0.0021,-0.26699981830920794,1,1,11.2683,0.1138
Brazil,37,2024-09-05,EQTL3.SA,0.0253,-0.14897262102901132,0,0,3.0108,0.0672
Brazil,37,2024-09-05,FLRY3.SA,0.3009,-0.21547623616614642,1,1,-24.4887,-0.0945
Brazil,37,2024-09-05,ITUB4.SA,0.2695,-0.13524377966051593,0,0,-23.1836,-0.1178
Brazil,37,2024-09-05,KLBN11.SA,0.0003,-0.08409096275076144,0,0,17.7791,0.0854
Brazil,37,2024-09-05,LREN3.SA,0.0478,-0.24419776514475267,1,1,4.5708,0.032
Brazil,37,2024-09-05,MGLU3.SA,0.1005,-0.2796747960597654,1,1,14.3826,0.3722
Brazil,37,2024-09-05,PETR4.SA,0.2355,-0.07766482769876648,0,0,-7.3616,-0.0622
Brazil,37,2024-09-05,RADL3.SA,0.0152,-0.13649135842520843,0,0,11.6702,0.1155
Brazil,37,2024-09-05,RAIL3.SA,0.0038,-0.13905468463735615,0,0,12.6124,0.1286
Brazil,37,2024-09-05,RENT3.SA,0.0783,-0.20237580494926077,1,1,5.8025,0.1613
Brazil,37,2024-09-05,SUZB3.SA,0.2415,-0.06566567081111785,0,0,-11.0141,-0.0581
Brazil,37,2024-09-05,TOTS3.SA,0.0269,-0.21934920814226666,1,1,12.6891,0.1284
Brazil,37,2024-09-05,VALE3.SA,0.1485,-0.11533068116403355,0,0,-3.0165,-0.0109
Brazil,37,2024-09-05,WEGE3.SA,0.1291,-0.0888267480301419,0,0,-5.7645,-0.0221
Brazil,37,2024-09-23,B3SA3.SA,0.0143,-0.17969147025733478,1,0,9.0413,0.0972
Brazil,37,2024-09-23,EQTL3.SA,0.0452,-0.1592414722726595,1,0,9.4984,0.0685
