security,session,classification,original_open,original_high,original_low,original_close,corrected_high,corrected_low,violations,max_abs_violation,max_rel_violation,reason
China_000333.SZ,2018-09-11,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-12,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-13,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-14,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-17,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-18,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-19,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-20,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-21,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-25,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-26,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-27,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-09-28,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-08,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-09,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-10,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-11,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-12,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-15,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-16,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-17,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-18,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-19,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-22,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-23,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-24,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-25,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2018-10-26,ROUNDOFF_ONLY,29.802585601806644,29.802585601806644,29.802585601806644,29.80258560180664,29.802585601806644,29.80258560180664,low > close,3.552713678800501e-15,1.1920823670363468e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000333.SZ,2021-10-26,ROUNDOFF_ONLY,56.377170624591244,56.377170624591244,55.71671676635743,55.71671676635742,56.377170624591244,55.71671676635742,low > close,7.105427357601002e-15,1.2752774696680197e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000725.SZ,2014-03-27,ROUNDOFF_ONLY,1.972538510420825,1.9896167500582516,1.963999390602112,1.9639993906021118,1.9896167500582516,1.9639993906021118,low > close,2.220446049250313e-16,1.1305736956311282e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000725.SZ,2014-04-08,ROUNDOFF_ONLY,1.9554602319238814,1.9725384712219236,1.929842872976818,1.9725384712219238,1.9725384712219238,1.929842872976818,high < close,2.220446049250313e-16,1.1256794641246304e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000858.SZ,2014-12-22,ROUNDOFF_ONLY,14.876167440572663,15.779997825622557,14.631688648785824,15.779997825622559,15.779997825622559,14.631688648785824,high < close,1.7763568394002505e-15,1.1257015742523836e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_000858.SZ,2015-02-25,ROUNDOFF_ONLY,15.757773399353026,15.757773399353026,15.757773399353026,15.757773399353027,15.757773399353027,15.757773399353026,high < close,1.7763568394002505e-15,1.1272892396543683e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_002415.SZ,2013-07-23,ROUNDOFF_ONLY,6.863190534914607,7.582826137542724,6.863190534914607,7.582826137542725,7.582826137542725,6.863190534914607,high < close,8.881784197001252e-16,1.1713026299030333e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600036.SS,2013-12-26,ROUNDOFF_ONLY,6.018298438486815,6.02414725890345,5.936416625976563,5.9364166259765625,6.02414725890345,5.9364166259765625,low > close,8.881784197001252e-16,1.4961524361575897e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600036.SS,2014-05-29,ROUNDOFF_ONLY,5.977357811118797,5.9949037145944875,5.936416625976563,5.9364166259765625,5.9949037145944875,5.9364166259765625,low > close,8.881784197001252e-16,1.4961524361575897e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600036.SS,2014-10-15,ROUNDOFF_ONLY,6.43649267398805,6.4862914085388175,6.417818296943447,6.486291408538818,6.486291408538818,6.417818296943447,high < close,8.881784197001252e-16,1.3693162452289623e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600036.SS,2017-04-18,ROUNDOFF_ONLY,12.6309116604714,12.664505280874844,12.496541023254396,12.496541023254395,12.664505280874844,12.496541023254395,low > close,1.7763568394002505e-15,1.4214788204949575e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600036.SS,2020-03-06,ROUNDOFF_ONLY,26.401821359417884,26.53442001683024,26.085058212280277,26.085058212280273,26.53442001683024,26.085058212280273,low > close,3.552713678800501e-15,1.3619726856227452e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600036.SS,2020-07-06,ROUNDOFF_ONLY,27.3889420140023,29.76834678649902,27.3889420140023,29.768346786499023,29.768346786499023,27.3889420140023,high < close,3.552713678800501e-15,1.1934534706548701e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600036.SS,2022-12-05,ROUNDOFF_ONLY,28.42247184247,29.34089660644531,28.12987513518331,29.340896606445312,29.340896606445312,28.12987513518331,high < close,3.552713678800501e-15,1.2108401888509694e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2015-06-26,ROUNDOFF_ONLY,15.87484748729746,16.01510650300184,14.55513095855713,14.555130958557129,16.01510650300184,14.555130958557129,low > close,1.7763568394002505e-15,1.2204334295981787e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-05,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-06,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-07,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-08,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-11,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-12,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-13,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-14,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-15,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-18,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-19,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-20,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-21,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-22,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-25,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-26,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-27,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-28,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2017-12-29,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-02,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-03,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-04,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-05,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-08,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-09,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-10,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-11,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-12,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-15,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-16,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-17,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-18,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-19,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-22,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-23,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-24,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600309.SS,2018-01-25,ROUNDOFF_ONLY,29.902154922485348,29.902154922485348,29.902154922485348,29.90215492248535,29.90215492248535,29.902154922485348,high < close,3.552713678800501e-15,1.1881129263125405e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600887.SS,2017-04-24,ROUNDOFF_ONLY,13.709072113037111,13.709072113037111,13.709072113037111,13.70907211303711,13.709072113037111,13.70907211303711,low > close,1.7763568394002505e-15,1.2957527867338035e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600887.SS,2017-04-25,ROUNDOFF_ONLY,13.709072113037111,13.709072113037111,13.709072113037111,13.70907211303711,13.709072113037111,13.70907211303711,low > close,1.7763568394002505e-15,1.2957527867338035e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600887.SS,2017-04-26,ROUNDOFF_ONLY,13.709072113037111,13.709072113037111,13.709072113037111,13.70907211303711,13.709072113037111,13.70907211303711,low > close,1.7763568394002505e-15,1.2957527867338035e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_600887.SS,2017-04-27,ROUNDOFF_ONLY,13.709072113037111,13.709072113037111,13.709072113037111,13.70907211303711,13.709072113037111,13.70907211303711,low > close,1.7763568394002505e-15,1.2957527867338035e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_601318.SS,2018-11-06,ROUNDOFF_ONLY,47.9605939554052,48.39528656005859,47.670806255431046,48.395286560058594,48.395286560058594,47.670806255431046,high < close,7.105427357601002e-15,1.4682064851053542e-16,Bounded roundoff within 4 ULPs; normalized minimally
China_601318.SS,2020-06-12,ROUNDOFF_ONLY,55.160306649125225,55.952625274658196,55.06221241503823,55.9526252746582,55.9526252746582,55.06221241503823,high < close,7.105427357601002e-15,1.269900620877419e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_AI.PA,2015-02-26,ROUNDOFF_ONLY,54.87287450671956,55.15439224243163,54.591350852044116,55.15439224243164,55.15439224243164,54.591350852044116,high < close,7.105427357601002e-15,1.2882795129658994e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_AI.PA,2015-03-31,ROUNDOFF_ONLY,56.70274576858904,57.336163567981984,56.21008682250977,56.210086822509766,57.336163567981984,56.210086822509766,low > close,7.105427357601002e-15,1.2640840388731757e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_AI.PA,2017-08-07,ROUNDOFF_ONLY,54.90601691441266,55.00956381673849,54.56948471069337,54.56948471069336,55.00956381673849,54.56948471069336,low > close,7.105427357601002e-15,1.3020880433948156e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_AI.PA,2017-10-20,ROUNDOFF_ONLY,59.22913009266371,59.77016067504882,59.143700863051265,59.77016067504883,59.77016067504883,59.143700863051265,high < close,7.105427357601002e-15,1.188791744467767e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_AI.PA,2018-04-24,ROUNDOFF_ONLY,59.542348769476675,60.3681411743164,59.513874485491904,60.368141174316406,60.368141174316406,59.513874485491904,high < close,7.105427357601002e-15,1.1770160914982757e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_AI.PA,2018-06-20,ROUNDOFF_ONLY,63.44351177634002,63.73520629308623,63.00597000122071,63.0059700012207,63.73520629308623,63.0059700012207,low > close,7.105427357601002e-15,1.127738745624159e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_AI.PA,2018-06-26,ROUNDOFF_ONLY,62.27673316225926,62.510084839249146,61.839191436767585,61.83919143676758,62.510084839249146,61.83919143676758,low > close,7.105427357601002e-15,1.1490168601034368e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_AIR.PA,2015-04-27,ROUNDOFF_ONLY,53.66178839519122,54.94880294799804,53.21049708113722,54.94880294799805,54.94880294799805,53.21049708113722,high < close,7.105427357601002e-15,1.2930995720371512e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_CAP.PA,2013-02-28,ROUNDOFF_ONLY,29.61281838374331,29.65518316618965,29.03512001037598,29.035120010375977,29.65518316618965,29.035120010375977,low > close,3.552713678800501e-15,1.2235918699598642e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_CAP.PA,2016-03-10,ROUNDOFF_ONLY,63.344360232189956,64.57578241776126,62.728649139404304,62.7286491394043,64.57578241776126,62.7286491394043,low > close,7.105427357601002e-15,1.1327244337448327e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_CAP.PA,2016-12-07,ROUNDOFF_ONLY,61.8269731904069,62.9112205505371,61.685188857165,62.91122055053711,62.91122055053711,61.685188857165,high < close,7.105427357601002e-15,1.1294372125387638e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_CAP.PA,2017-01-31,ROUNDOFF_ONLY,62.86117935180665,64.28737751053413,62.86117935180665,62.86117935180664,64.28737751053413,62.86117935180664,low > close,7.105427357601002e-15,1.1303363110378537e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-01-09,ROUNDOFF_ONLY,23.1149415760554,23.274915695190426,23.03965710368982,23.27491569519043,23.27491569519043,23.03965710368982,high < close,3.552713678800501e-15,1.5264131244671448e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-01-25,ROUNDOFF_ONLY,23.7736575221292,24.150070190429684,23.67955315846739,24.150070190429688,24.150070190429688,23.67955315846739,high < close,3.552713678800501e-15,1.4710986969339692e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-02-15,ROUNDOFF_ONLY,22.27741492640541,22.437391408230106,21.96060180664063,21.960601806640625,22.437391408230106,21.960601806640625,low > close,3.552713678800501e-15,1.617766994767057e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-03-11,ROUNDOFF_ONLY,22.785572206004243,22.895359039306637,22.619323230835832,22.89535903930664,22.89535903930664,22.619323230835832,high < close,3.552713678800501e-15,1.5517178274868804e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-03-13,ROUNDOFF_ONLY,22.842034347870257,22.895359039306637,22.58795590605993,22.89535903930664,22.89535903930664,22.58795590605993,high < close,3.552713678800501e-15,1.5517178274868804e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-09-30,ROUNDOFF_ONLY,27.86000281075009,27.941284179687496,27.70394149096563,27.9412841796875,27.9412841796875,27.70394149096563,high < close,3.552713678800501e-15,1.271492625733795e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-10-10,ROUNDOFF_ONLY,28.715074638762484,29.436853408813473,28.70857322232045,29.436853408813477,29.436853408813477,28.70857322232045,high < close,3.552713678800501e-15,1.2068931517445437e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-10-23,ROUNDOFF_ONLY,30.626823502253387,30.73086357116699,30.4837699578165,30.730863571166992,30.730863571166992,30.4837699578165,high < close,3.552713678800501e-15,1.156073492882188e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-11-14,ROUNDOFF_ONLY,30.84564497704789,31.253585815429684,30.84564497704789,31.253585815429688,31.253585815429688,30.84564497704789,high < close,3.552713678800501e-15,1.1367379409778157e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-12-17,ROUNDOFF_ONLY,29.733676999875456,29.815923287503967,29.398113250732425,29.398113250732422,29.815923287503967,29.398113250732422,low > close,3.552713678800501e-15,1.2084835678058314e-16,Bounded roundoff within 4 ULPs; normalized minimally
France_DG.PA,2013-12-27,ROUNDOFF_ONLY,31.121986179341324,31.362146377563473,30.97065335291021,31.362146377563477,31.362146377563477,30.97065335291021,high < close,3.552713678800501e-15,1.1328031047460824e-16,Bounded roundoff within 4 ULPs; normalized minimally
