trade_id,market,seed,system,query_ticker,decision_date,execution_date,neighbor_rank,neighbor_market,neighbor_ticker,neighbor_date,cosine_similarity,normalized_weight,realized_return_63d,realized_drawdown_63d
TRD_India_7_P0*_004,India,7,P0*,ASIANPAINT.NS,2024-05-08,2024-02-02,18,India,BAJFINANCE.NS,2020-01-15,0.98715,0.03983,-0.49977,-0.49977
TRD_India_7_P0*_004,India,7,P0*,ASIANPAINT.NS,2024-05-08,2024-02-02,19,India,BAJFINANCE.NS,2020-02-13,0.98712,0.03982,-0.58402,-0.5948
TRD_India_7_P0*_004,India,7,P0*,ASIANPAINT.NS,2024-05-08,2024-02-02,20,India,BAJFINANCE.NS,2020-02-25,0.9871,0.03981,-0.51272,-0.62014
TRD_India_7_P0*_004,India,7,P0*,ASIANPAINT.NS,2024-05-08,2024-02-02,21,India,BAJFINANCE.NS,2020-01-30,0.98708,0.0398,-0.52678,-0.54614
TRD_India_7_P0*_004,India,7,P0*,ASIANPAINT.NS,2024-05-08,2024-02-02,22,India,BAJFINANCE.NS,2020-02-28,0.98682,0.03967,-0.46352,-0.58951
TRD_India_7_P0*_004,India,7,P0*,ASIANPAINT.NS,2024-05-08,2024-02-02,23,India,BAJFINANCE.NS,2020-01-08,0.98669,0.03961,-0.43393,-0.45368
TRD_India_7_P0*_004,India,7,P0*,ASIANPAINT.NS,2024-05-08,2024-02-02,24,India,BAJFINANCE.NS,2020-02-18,0.98656,0.03954,-0.59208,-0.61471
TRD_India_7_P0*_004,India,7,P0*,ASIANPAINT.NS,2024-05-08,2024-02-02,25,India,BAJFINANCE.NS,2020-02-14,0.98653,0.03953,-0.60273,-0.60273
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,1,India,BAJFINANCE.NS,2020-02-26,0.98481,0.04057,-0.49741,-0.61888
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,2,India,BAJFINANCE.NS,2020-02-25,0.98464,0.04048,-0.51272,-0.62014
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,3,India,BAJFINANCE.NS,2020-02-27,0.98446,0.04039,-0.51293,-0.61486
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,4,India,BAJFINANCE.NS,2020-02-28,0.98441,0.04037,-0.46352,-0.58951
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,5,India,BAJFINANCE.NS,2020-02-24,0.98436,0.04034,-0.54916,-0.6184
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,6,India,BAJFINANCE.NS,2020-03-02,0.98421,0.04026,-0.42372,-0.57961
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,7,India,BAJFINANCE.NS,2020-02-17,0.98401,0.04017,-0.61622,-0.61622
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,8,India,BAJFINANCE.NS,2020-02-14,0.984,0.04016,-0.60273,-0.60273
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,9,India,BAJFINANCE.NS,2020-02-18,0.98396,0.04014,-0.59208,-0.61471
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,10,India,BAJFINANCE.NS,2020-02-11,0.98394,0.04013,-0.58532,-0.59088
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,11,India,BAJFINANCE.NS,2020-02-13,0.98389,0.0401,-0.58402,-0.5948
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,12,India,BAJFINANCE.NS,2020-02-10,0.98382,0.04007,-0.58849,-0.58849
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,13,India,BAJFINANCE.NS,2020-01-31,0.9837,0.04001,-0.53531,-0.5463
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,14,India,BAJFINANCE.NS,2020-02-20,0.98366,0.03999,-0.59878,-0.62438
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,15,India,BAJFINANCE.NS,2020-03-03,0.98364,0.03998,-0.45138,-0.58937
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,16,India,BAJFINANCE.NS,2020-02-12,0.98362,0.03997,-0.57064,-0.59254
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,17,India,BAJFINANCE.NS,2020-02-19,0.98346,0.03989,-0.5998,-0.62419
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,18,India,BAJFINANCE.NS,2020-02-07,0.98339,0.03985,-0.55069,-0.57442
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,19,India,BAJFINANCE.NS,2020-02-03,0.98336,0.03984,-0.5367,-0.54562
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,20,India,BAJFINANCE.NS,2020-03-04,0.98318,0.03975,-0.43177,-0.5733
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,21,India,BAJFINANCE.NS,2020-02-04,0.98293,0.03962,-0.54097,-0.5617
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,22,India,BAJFINANCE.NS,2020-02-05,0.98288,0.0396,-0.52166,-0.56257
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,23,India,BAJFINANCE.NS,2020-01-15,0.9826,0.03946,-0.49977,-0.49977
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,24,India,BAJFINANCE.NS,2020-01-30,0.98257,0.03945,-0.52678,-0.54614
TRD_India_7_P0*_005,India,7,P0*,TCS.NS,2024-07-09,2024-04-05,25,India,BAJFINANCE.NS,2020-01-23,0.98249,0.03941,-0.44211,-0.5199
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,1,India,LT.NS,2020-02-25,0.988,0.04248,-0.22814,-0.42207
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,2,India,LT.NS,2020-02-14,0.98786,0.0424,-0.36137,-0.44577
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,3,India,LT.NS,2020-02-17,0.98746,0.04219,-0.34611,-0.4393
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,4,India,LT.NS,2020-02-18,0.98736,0.04214,-0.32929,-0.44198
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,5,India,LT.NS,2020-02-24,0.98724,0.04208,-0.25288,-0.43017
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,6,India,LT.NS,2020-02-26,0.98647,0.04167,-0.19518,-0.40733
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,7,India,LT.NS,2020-02-20,0.98638,0.04163,-0.26183,-0.43947
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,8,India,LT.NS,2020-02-13,0.98627,0.04157,-0.35617,-0.44452
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,9,India,LT.NS,2020-02-10,0.98461,0.04072,-0.35833,-0.44152
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,10,India,LT.NS,2020-02-27,0.98457,0.04069,-0.22028,-0.40694
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,11,India,LT.NS,2020-02-07,0.98345,0.04013,-0.32525,-0.44741
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,12,India,LT.NS,2020-02-06,0.98263,0.03972,-0.32919,-0.45521
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,13,India,LT.NS,2020-02-12,0.982,0.03941,-0.34734,-0.44669
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,14,India,LT.NS,2020-02-19,0.98169,0.03926,-0.28345,-0.43982
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,15,India,LT.NS,2020-02-05,0.98083,0.03884,-0.3321,-0.45207
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,16,India,ICICIBANK.NS,2019-12-27,0.98083,0.03883,-0.38142,-0.48307
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,17,India,ICICIBANK.NS,2019-12-30,0.98072,0.03878,-0.42384,-0.47789
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,18,India,ICICIBANK.NS,2020-01-06,0.98034,0.0386,-0.39329,-0.45977
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,19,India,ICICIBANK.NS,2019-12-26,0.98029,0.03857,-0.38701,-0.47285
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,20,India,LT.NS,2020-03-04,0.98029,0.03857,-0.18429,-0.38995
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,21,India,ICICIBANK.NS,2020-01-03,0.97986,0.03837,-0.39482,-0.47295
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,22,India,ICICIBANK.NS,2020-01-01,0.97985,0.03836,-0.42031,-0.47089
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,23,India,LT.NS,2020-03-02,0.97983,0.03835,-0.1603,-0.38167
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,24,India,ICICIBANK.NS,2020-01-02,0.97978,0.03833,-0.46976,-0.47466
TRD_India_7_P0*_006,India,7,P0*,PIDILITIND.NS,2024-07-09,2024-04-05,25,India,ICICIBANK.NS,2019-12-31,0.97973,0.0383,-0.39924,-0.473
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,1,India,BAJFINANCE.NS,2020-02-26,0.98809,0.0406,-0.49741,-0.61888
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,2,India,BAJFINANCE.NS,2020-02-24,0.98778,0.04044,-0.54916,-0.6184
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,3,India,BAJFINANCE.NS,2020-02-17,0.98766,0.04039,-0.61622,-0.61622
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,4,India,BAJFINANCE.NS,2020-02-12,0.98747,0.04029,-0.57064,-0.59254
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,5,India,BAJFINANCE.NS,2020-02-20,0.98738,0.04025,-0.59878,-0.62438
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,6,India,BAJFINANCE.NS,2020-02-11,0.98734,0.04022,-0.58532,-0.59088
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,7,India,BAJFINANCE.NS,2020-02-25,0.98734,0.04022,-0.51272,-0.62014
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,8,India,BAJFINANCE.NS,2020-01-23,0.98732,0.04021,-0.44211,-0.5199
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,9,India,BAJFINANCE.NS,2020-02-13,0.98726,0.04018,-0.58402,-0.5948
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,10,India,BAJFINANCE.NS,2020-02-19,0.9871,0.0401,-0.5998,-0.62419
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,11,India,BAJFINANCE.NS,2020-02-28,0.98701,0.04006,-0.46352,-0.58951
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,12,India,BAJFINANCE.NS,2020-02-14,0.98687,0.03999,-0.60273,-0.60273
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,13,India,BAJFINANCE.NS,2020-02-18,0.98681,0.03996,-0.59208,-0.61471
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,14,India,BAJFINANCE.NS,2020-01-22,0.98673,0.03992,-0.46086,-0.5218
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,15,India,BAJFINANCE.NS,2020-01-31,0.98668,0.03989,-0.53531,-0.5463
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,16,India,BAJFINANCE.NS,2020-02-03,0.98663,0.03987,-0.5367,-0.54562
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,17,India,BAJFINANCE.NS,2020-01-27,0.98654,0.03982,-0.49946,-0.52435
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,18,India,BAJFINANCE.NS,2020-01-28,0.98647,0.03979,-0.52363,-0.52984
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,19,India,BAJFINANCE.NS,2020-01-15,0.98643,0.03977,-0.49977,-0.49977
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,20,India,BAJFINANCE.NS,2020-02-27,0.9864,0.03975,-0.51293,-0.61486
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,21,India,BAJFINANCE.NS,2020-01-24,0.98638,0.03974,-0.44608,-0.52776
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,22,India,BAJFINANCE.NS,2020-01-30,0.98635,0.03973,-0.52678,-0.54614
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,23,India,BAJFINANCE.NS,2020-01-08,0.98615,0.03963,-0.43393,-0.45368
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,24,India,BAJFINANCE.NS,2020-02-07,0.98607,0.03959,-0.55069,-0.57442
TRD_India_7_P0*_007,India,7,P0*,RELIANCE.NS,2024-08-08,2024-05-09,25,India,BAJFINANCE.NS,2020-01-20,0.98604,0.03958,-0.523,-0.523
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,1,India,BAJFINANCE.NS,2020-01-24,0.98906,0.04096,-0.44608,-0.52776
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,2,India,BAJFINANCE.NS,2020-01-16,0.98874,0.04079,-0.4898,-0.50131
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,3,India,BAJFINANCE.NS,2020-01-23,0.98864,0.04074,-0.44211,-0.5199
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,4,India,BAJFINANCE.NS,2020-01-27,0.98838,0.04061,-0.49946,-0.52435
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,5,India,BAJFINANCE.NS,2020-01-17,0.98813,0.04048,-0.48545,-0.50267
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,6,India,BAJFINANCE.NS,2020-02-26,0.98796,0.0404,-0.49741,-0.61888
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,7,India,BAJFINANCE.NS,2020-01-22,0.98764,0.04024,-0.46086,-0.5218
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,8,India,BAJFINANCE.NS,2020-02-17,0.98763,0.04023,-0.61622,-0.61622
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,9,India,BAJFINANCE.NS,2020-01-20,0.98748,0.04016,-0.523,-0.523
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,10,India,BAJFINANCE.NS,2020-02-24,0.98739,0.04011,-0.54916,-0.6184
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,11,India,BAJFINANCE.NS,2020-02-12,0.98733,0.04008,-0.57064,-0.59254
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,12,India,BAJFINANCE.NS,2020-02-20,0.98713,0.03998,-0.59878,-0.62438
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,13,India,BAJFINANCE.NS,2020-01-28,0.98696,0.0399,-0.52363,-0.52984
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,14,India,BAJFINANCE.NS,2020-02-11,0.98691,0.03987,-0.58532,-0.59088
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,15,India,BAJFINANCE.NS,2020-02-19,0.98682,0.03983,-0.5998,-0.62419
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,16,India,BAJFINANCE.NS,2020-02-13,0.98664,0.03974,-0.58402,-0.5948
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,17,India,BAJFINANCE.NS,2020-01-15,0.98661,0.03972,-0.49977,-0.49977
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,18,India,BAJFINANCE.NS,2020-01-30,0.98647,0.03965,-0.52678,-0.54614
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,19,India,BAJFINANCE.NS,2020-02-03,0.98646,0.03965,-0.5367,-0.54562
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,20,India,BAJFINANCE.NS,2020-02-25,0.98642,0.03963,-0.51272,-0.62014
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,21,India,BAJFINANCE.NS,2020-01-31,0.98632,0.03958,-0.53531,-0.5463
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,22,India,BAJFINANCE.NS,2020-01-08,0.98622,0.03953,-0.43393,-0.45368
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,23,India,BAJFINANCE.NS,2020-02-28,0.98604,0.03944,-0.46352,-0.58951
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,24,India,BAJFINANCE.NS,2020-02-18,0.98589,0.03937,-0.59208,-0.61471
TRD_India_7_P0*_008,India,7,P0*,SUNPHARMA.NS,2024-10-09,2024-07-10,25,India,BAJFINANCE.NS,2020-02-14,0.98584,0.03934,-0.60273,-0.60273
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,1,India,BAJFINANCE.NS,2020-02-26,0.98916,0.04064,-0.49741,-0.61888
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,2,India,BAJFINANCE.NS,2020-02-24,0.98869,0.0404,-0.54916,-0.6184
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,3,India,BAJFINANCE.NS,2020-02-17,0.98861,0.04036,-0.61622,-0.61622
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,4,India,BAJFINANCE.NS,2020-02-25,0.9885,0.04031,-0.51272,-0.62014
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,5,India,BAJFINANCE.NS,2020-02-11,0.98834,0.04022,-0.58532,-0.59088
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,6,India,BAJFINANCE.NS,2020-02-12,0.98827,0.04019,-0.57064,-0.59254
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,7,India,BAJFINANCE.NS,2020-02-28,0.98825,0.04018,-0.46352,-0.58951
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,8,India,BAJFINANCE.NS,2020-02-20,0.98819,0.04015,-0.59878,-0.62438
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,9,India,BAJFINANCE.NS,2020-02-13,0.98819,0.04015,-0.58402,-0.5948
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,10,India,BAJFINANCE.NS,2020-02-19,0.98798,0.04004,-0.5998,-0.62419
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,11,India,BAJFINANCE.NS,2020-01-23,0.98797,0.04004,-0.44211,-0.5199
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,12,India,BAJFINANCE.NS,2020-01-31,0.98796,0.04003,-0.53531,-0.5463
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,13,India,BAJFINANCE.NS,2020-02-14,0.98796,0.04003,-0.60273,-0.60273
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,14,India,BAJFINANCE.NS,2020-02-18,0.98795,0.04003,-0.59208,-0.61471
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,15,India,BAJFINANCE.NS,2020-02-27,0.98785,0.03998,-0.51293,-0.61486
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,16,India,BAJFINANCE.NS,2020-02-03,0.9878,0.03995,-0.5367,-0.54562
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,17,India,BAJFINANCE.NS,2020-01-15,0.98743,0.03977,-0.49977,-0.49977
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,18,India,BAJFINANCE.NS,2020-02-10,0.98741,0.03976,-0.58849,-0.58849
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,19,India,BAJFINANCE.NS,2020-02-07,0.98737,0.03974,-0.55069,-0.57442
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,20,India,BAJFINANCE.NS,2020-01-30,0.98735,0.03973,-0.52678,-0.54614
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,21,India,BAJFINANCE.NS,2020-01-22,0.9873,0.0397,-0.46086,-0.5218
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,22,India,BAJFINANCE.NS,2020-03-02,0.9873,0.0397,-0.42372,-0.57961
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,23,India,BAJFINANCE.NS,2020-01-28,0.98723,0.03967,-0.52363,-0.52984
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,24,India,BAJFINANCE.NS,2020-01-08,0.98716,0.03963,-0.43393,-0.45368
TRD_India_7_P0*_009,India,7,P0*,LT.NS,2024-10-09,2024-07-10,25,India,BAJFINANCE.NS,2020-02-04,0.98711,0.03961,-0.54097,-0.5617
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,1,India,LT.NS,2020-02-25,0.98883,0.04191,-0.22814,-0.42207
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,2,India,LT.NS,2020-02-14,0.98832,0.04164,-0.36137,-0.44577
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,3,India,LT.NS,2020-02-17,0.98826,0.04161,-0.34611,-0.4393
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,4,India,LT.NS,2020-02-18,0.98817,0.04156,-0.32929,-0.44198
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,5,India,LT.NS,2020-02-24,0.98809,0.04152,-0.25288,-0.43017
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,6,India,LT.NS,2020-02-26,0.98794,0.04144,-0.19518,-0.40733
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,7,India,LT.NS,2020-02-20,0.98756,0.04125,-0.26183,-0.43947
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,8,India,LT.NS,2020-02-13,0.98694,0.04093,-0.35617,-0.44452
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,9,India,LT.NS,2020-02-27,0.98645,0.04068,-0.22028,-0.40694
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,10,India,LT.NS,2020-02-10,0.98578,0.04034,-0.35833,-0.44152
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,11,India,LT.NS,2020-02-07,0.98492,0.03991,-0.32525,-0.44741
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,12,India,LT.NS,2020-02-06,0.98409,0.03949,-0.32919,-0.45521
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,13,India,LT.NS,2020-02-19,0.98408,0.03949,-0.28345,-0.43982
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,14,India,LT.NS,2020-02-12,0.9839,0.0394,-0.34734,-0.44669
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,15,India,ICICIBANK.NS,2019-12-26,0.98344,0.03918,-0.38701,-0.47285
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,16,India,ICICIBANK.NS,2019-12-27,0.98337,0.03914,-0.38142,-0.48307
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,17,India,ICICIBANK.NS,2019-12-24,0.98324,0.03908,-0.41434,-0.47514
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,18,India,LT.NS,2020-03-04,0.98321,0.03906,-0.18429,-0.38995
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,19,India,ICICIBANK.NS,2019-12-20,0.98313,0.03902,-0.47995,-0.47995
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,20,India,ICICIBANK.NS,2020-01-06,0.9831,0.03901,-0.39329,-0.45977
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,21,India,ICICIBANK.NS,2019-12-23,0.98305,0.03899,-0.45224,-0.47534
TRD_India_7_P0*_010,India,7,P0*,HDFCBANK.NS,2024-11-07,2024-08-09,22,India,ICICIBANK.NS,2020-01-03,0.98289,0.03891,-0.39482,-0.47295
