path_id,annualized_return,sharpe_ratio,sortino_ratio,max_drawdown,trades,median_hold
173,0.0639,0.2865,0.5516666666666666,-0.15346666666666667,15.333333333333334,46.916666666666664
174,0.08751666666666667,0.40216666666666673,0.6283333333333333,-0.15775,16.0,46.916666666666664
175,0.04313333333333333,0.316,0.5083333333333332,-0.14491666666666667,14.5,51.916666666666664
176,0.013683333333333337,0.14533333333333334,0.22,-0.16861666666666666,15.333333333333334,47.083333333333336
177,0.18689999999999998,1.0086666666666666,1.5161666666666667,-0.13288333333333333,14.5,53.083333333333336
178,0.04326666666666667,0.35733333333333334,0.5248333333333334,-0.14823333333333333,15.5,51.083333333333336
179,0.05908333333333333,0.3273333333333333,0.49066666666666664,-0.16118333333333332,15.5,51.833333333333336
180,0.05686666666666667,0.3555,0.61,-0.15863333333333332,15.833333333333334,49.833333333333336
181,0.13011666666666666,0.7478333333333333,1.1331666666666667,-0.13938333333333333,14.333333333333334,53.666666666666664
182,0.15876666666666667,0.7998333333333334,1.2813333333333332,-0.13343333333333332,14.166666666666666,53.75
183,0.0593,0.33099999999999996,0.517,-0.14531666666666668,15.0,44.75
184,0.11898333333333334,0.4076666666666666,0.8431666666666667,-0.15945,15.333333333333334,50.25
185,0.09576666666666667,0.5031666666666667,0.7946666666666666,-0.14131666666666667,14.333333333333334,48.75
186,0.07601666666666668,0.22883333333333336,0.6568333333333333,-0.18563333333333332,14.5,52.0
