system,market,seed,condition,replication_id,rank_spearman_rho,rank_kendall_tau,top1_hit_agreement,top3_set_overlap
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,25,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,26,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,26,0.13636363636363635,0.12121212121212123,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,27,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,27,0.13636363636363635,0.12121212121212123,0.18181818181818182,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,28,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,28,0.13636363636363635,0.12121212121212123,0.18181818181818182,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,29,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,29,0.13636363636363635,0.12121212121212123,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,30,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,30,0.09090909090909091,0.060606060606060615,0.0,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,31,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,31,0.09090909090909091,0.060606060606060615,0.0,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,32,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,32,0.09090909090909091,0.060606060606060615,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,33,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,33,0.0,0.0,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,34,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,34,-0.09090909090909091,-0.060606060606060615,0.0,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,35,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,35,0.13636363636363635,0.12121212121212123,0.18181818181818182,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,36,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,36,0.13636363636363635,0.12121212121212123,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,37,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,37,0.13636363636363635,0.12121212121212123,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,38,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,38,0.0,0.0,0.0,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,39,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,39,0.045454545454545456,0.0606060606060606,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,40,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,40,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,41,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,41,0.09090909090909091,0.060606060606060615,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,42,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,42,0.13636363636363635,0.12121212121212123,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,43,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,43,0.13636363636363635,0.12121212121212123,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,44,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,44,0.13636363636363635,0.12121212121212123,0.18181818181818182,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,45,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,45,0.13636363636363635,0.12121212121212123,0.18181818181818182,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,46,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,46,0.0,0.0,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,47,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,47,0.13636363636363635,0.12121212121212123,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,48,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,48,0.13636363636363635,0.12121212121212123,0.09090909090909091,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,49,0.9545454545454546,0.9393939393939394,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,49,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
P0*,US,37,Same-Date Cross-Candidate Bundle Swap,50,0.8636363636363636,0.8787878787878788,0.9090909090909091,1.0
P0*,US,37,Matched Random Precedent Replacement,50,0.0,0.0,0.0,0.18181818181818182
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,1,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,1,0.055555555555555546,0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,2,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,2,-0.2222222222222222,-0.2222222222222222,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,3,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,3,-0.055555555555555546,-0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,4,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,4,-1.2335811384723961e-17,0.0,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,5,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,5,0.055555555555555546,0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,6,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,6,1.2335811384723961e-17,0.0,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,7,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,7,-0.2222222222222222,-0.2222222222222222,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,8,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,8,0.27777777777777773,0.2962962962962963,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,9,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,9,-0.05555555555555553,-0.07407407407407406,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,10,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,10,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,11,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,11,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,12,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,12,-1.2335811384723961e-17,0.0,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,13,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,13,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,14,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,14,0.055555555555555546,0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,15,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,15,-0.16666666666666666,-0.14814814814814817,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,16,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,16,-0.055555555555555546,-0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,17,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,17,0.3888888888888889,0.3703703703703704,0.4444444444444444,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,18,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,18,-1.2335811384723961e-17,0.0,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,19,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,19,-0.2222222222222222,-0.2222222222222222,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,20,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,20,0.27777777777777773,0.2962962962962963,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,21,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,21,0.3888888888888889,0.3703703703703704,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,22,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,22,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,23,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,23,0.055555555555555546,0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,24,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,24,0.3888888888888889,0.3703703703703704,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,25,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,25,0.22222222222222218,0.2222222222222222,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,26,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,26,1.2335811384723961e-17,0.0,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,27,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,27,0.27777777777777773,0.2962962962962963,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,28,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,28,-0.16666666666666666,-0.14814814814814817,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,29,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,29,-0.055555555555555546,-0.07407407407407407,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,30,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,30,-0.05555555555555553,-0.07407407407407406,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,31,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,31,0.055555555555555546,0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,32,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,32,-0.16666666666666666,-0.14814814814814817,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,33,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,33,2.4671622769447922e-17,0.0,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,34,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,34,-0.05555555555555553,-0.07407407407407406,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,35,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,35,0.27777777777777773,0.2962962962962963,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,36,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,36,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,37,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,37,-0.055555555555555546,-0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,38,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,38,1.2335811384723961e-17,0.0,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,39,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,39,0.16666666666666666,0.14814814814814817,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,40,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,40,0.16666666666666666,0.14814814814814817,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,41,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,41,0.16666666666666666,0.14814814814814817,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,42,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,42,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,43,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,43,0.055555555555555546,0.07407407407407407,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,44,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,44,-0.2222222222222222,-0.2222222222222222,0.1111111111111111,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,45,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,45,0.16666666666666666,0.14814814814814817,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,46,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,46,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,47,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,47,0.3888888888888889,0.3703703703703704,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,48,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,48,0.16666666666666666,0.14814814814814817,0.2222222222222222,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,49,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,49,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444
P0*,India,7,Same-Date Cross-Candidate Bundle Swap,50,0.7222222222222222,0.7037037037037037,0.7777777777777778,1.0
P0*,India,7,Matched Random Precedent Replacement,50,0.22222222222222218,0.2222222222222222,0.3333333333333333,0.4444444444444444
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,1,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,1,0.04999999999999999,0.06666666666666667,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,2,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,2,-1.1102230246251566e-17,0.0,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,3,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,3,0.15,0.13333333333333336,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,4,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,4,-0.15,-0.13333333333333336,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,5,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,5,0.04999999999999999,0.06666666666666667,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,6,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,6,2.2204460492503132e-17,0.0,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,7,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,7,-0.2,-0.2,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,8,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,8,0.24999999999999994,0.26666666666666666,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,9,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,9,-0.049999999999999975,-0.06666666666666665,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,10,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,10,0.2,0.2,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,11,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,11,0.15,0.13333333333333336,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,12,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,12,-1.1102230246251566e-17,0.0,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,13,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,13,0.2,0.2,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,14,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,14,0.04999999999999999,0.06666666666666667,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,15,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,15,0.04999999999999999,0.06666666666666667,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,16,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,16,0.15,0.13333333333333336,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,17,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,17,0.15,0.13333333333333336,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,18,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,18,-0.15,-0.13333333333333336,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,19,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,19,-0.15,-0.13333333333333336,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,20,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,20,0.35,0.33333333333333337,0.4,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,21,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,21,0.15,0.13333333333333336,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,22,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,22,0.2,0.2,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,23,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,23,0.24999999999999994,0.26666666666666666,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,24,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,24,0.35,0.33333333333333337,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,25,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,25,-1.1102230246251566e-17,0.0,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,26,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,26,-0.049999999999999975,-0.06666666666666665,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,27,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,27,-1.1102230246251566e-17,0.0,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,28,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,28,-0.15,-0.13333333333333336,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,29,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,29,0.15,0.13333333333333336,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,30,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,30,-0.049999999999999975,-0.06666666666666665,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,31,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,31,0.04999999999999999,0.06666666666666667,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,32,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,32,-0.15,-0.13333333333333336,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,33,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,33,-0.049999999999999975,-0.06666666666666665,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,34,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,34,0.15,0.13333333333333336,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,35,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,35,0.24999999999999994,0.26666666666666666,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,36,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,36,2.2204460492503132e-17,0.0,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,37,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,37,0.15,0.13333333333333336,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,38,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,38,0.2,0.2,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,39,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,39,0.15,0.13333333333333336,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,40,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,40,2.2204460492503132e-17,0.0,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,41,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,41,-0.049999999999999975,-0.06666666666666665,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,42,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,42,0.4,0.4,0.4,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,43,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,43,-0.15,-0.13333333333333336,0.1,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,44,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,44,0.04999999999999999,0.06666666666666667,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,45,0.75,0.7333333333333334,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,45,0.35,0.33333333333333337,0.3,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,46,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,46,0.15,0.13333333333333336,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,47,0.65,0.6666666666666666,0.8,1.0
P0*,India,17,Matched Random Precedent Replacement,47,0.15,0.13333333333333336,0.2,0.4
P0*,India,17,Same-Date Cross-Candidate Bundle Swap,48,0.65,0.6666666666666666,0.8,1.0
